abs,adaptive_cruise_control,age_when_licensed,airbags,anti_theft_dsc_ind,assignedlossespd3yrs_cg,auto_parking,blind_spot,body_style_transition,brake_assist,camera,cargo_length,class_curr,co2_emissions,convertible_indicator,convictioncountmajor3yrs_cg,convictioncountminor3yrs_cg,convictioncriminal3yrs,credit_consent,credit_score,credit_score_avg,cross_traffic,curb_weight,datasource,deductible_amount_m,diploma_above_bachelor,diploma_bachelor,diploma_college,diploma_high_school,diploma_no,diploma_trades,diploma_univ_certificate,drive_train,driver_count,driver_monitor,driverage_m,drv_training_ind,engine_availability,engine_configuration,engine_cylinder,engine_displacement,engine_forced_induction,engine_fuel,engine_supplemental,er_enrolledind_cg,exposure,fsa_m,fuel_cons_city_l_per_100k,fuel_cons_comb_l_per_100k,fuel_cons_comb_mpg,fuel_cons_hwy_l_per_100k,fuel_cons_model_sim_score,full_cov_ind,garagedpostalcode_cg,gender,grad_lic_dsc_ind,headlight,hill_start,homeowner_flag,homeowner_ratio,horsepower,household_income,hybrid_veh_dsc_ind,lane_assist,large_city_ind,limit_amount_m,marital_status,mitigation_all_speed,mitigation_low_speed,mover_ratio,multi_prod_dsc_ind,multi_veh_dsc_ind,nsf_flag,occupation_arts,occupation_business,occupation_edu_gov,occupation_health,occupation_management,occupation_other,occupation_science,occupation_service,occupation_trades,oo_ind,perimeter_detection,pol_op_cnt,pol_veh_cnt,preferredclientrating_cg,price,programmable_key,region_curr,retiree_dsc_ind,rolling_year_m,size_code,stability_control,suspensioncount_cg,tenant_flag,terr_curr,theft_deterrent_system,timelicensed_cg,traction_control,traffic_jam_assist,unemployed_rate,urban_rural_curr,use,veh_acq_type,veh_age_when_pur,veh_gtr_op_dsc_ind,veh_own_yrs,vehicleage_m,vehiclecode_cg_4,vrg_actual,wheelbase,yearsclaimsfree_m,incurred_loss_m,claim_count_new
3,0,18,4,N,0,0,0,4D,0,0,0,29,208.5,0,0,0,0,Y,425,735.785714,0,1200,PMSC,0,0.1226023221,0.1670540847,0.0800427077,0.3136575589,0.3136575589,0.0392207132,0.0800427077,1,1,0,33,N,STD,L,4,1800,"",G,0,0,"10,001 to 20,000 kms",L4L,10.2,9.05,31.5,7.6,270,0,L4L6J6,Male,N,0,0,0,0.8823529412,132,126835.93,N,0,No,2000000,Single,0,0,0.0655737705,Y,Y,1,0,0.2006706955,0.1292117315,0.0953101798,0.062520357,0.062520357,0,0.3610133455,0.2006706955,0,0,1,2,0,21077,0,COR,N,2015,M,0,0,1,59,DFH,15,0,0,9.1,U,WA,Purchased Used,14,Y,0,14,0813,,2535,15,26561.7,1
4,0,16,5,N,0,0,0,4D,1,0,0,32,231,0,0,0,0,Y,616,757.274202,0,1328,PMSC,0,0.0242751409,0.0700641089,0.2929780127,0.3387875487,0.2519264234,0.1209464924,0.0308787308,1,1,0,49,N,STD,L,4,2000,"",G,0,0,"20,001 to 30,000 kms",N0G,11.35,10.05,28,8.5,320,0,N0G2N0,Male,N,0,0,0,0.8073394495,115,94188.69,N,0,No,1000000,Single,0,0,0.2702906757,N,Y,0,0.013641004,0.1125547913,0.0967951528,0.0639365518,0.1190741914,0.1322419018,0.0381374291,0.2702013459,0.2426881474,0,0,2,2,0,25341,0,NEW,N,2015,M,1,0,0,84,CEG1,33,1,0,6.9,R,WA,Purchased Used,8,N,4,12,9325,,2512,9,1550,1
4,0,17,5,N,0,0,0,1P,2,1,0,30,368,0,0,3,0,Y,791,754.293168,0,2426,PMSC,0,0.071458964,0.2147511769,0.291291254,0.275236255,0.1523081512,0.0778363598,0.0287151027,2,1,0,38,N,STD,V,8,6200,"",G,0,0,"0 to 10,000 Km",N0B,18.8,16,18,12.5,850,1,N0B1M0,Male,N,0,0,0,0.9362150764,403,154532.76,N,0,No,2000000,Married,0,0,0.4340890008,Y,Y,0,0.0208137595,0.1766089061,0.1426305524,0.0589965626,0.1482140398,0.1086918819,0.1029673582,0.1647744484,0.1470948456,0,1,2,2,0,50426,0,COR,N,2015,L,2,0,0,31,EG1,21,2,0,3.7,U,F,Purchased New,0,N,4,4,6776,,3645,21,1651.36,1
4,0,23,5,N,0,0,0,4D,2,1,0,32,230,0,0,0,0,Y,787,755.041667,0,1789,PMSC,0,0.0953101798,0.0953101798,0.3029495446,0.4168938039,0.1466034742,0.0584962067,0.0229895182,2,1,0,47,N,STD,L,4,2700,"",G,0,1,"10,001 to 20,000 kms",N3T,11.4,10,28,8.2,320,1,N3T0G4,Female,N,0,2,1,0.9756097561,182,119546.39,N,0,No,2000000,Married,0,0,0.2330097087,Y,Y,0,0.037740328,0.1388364449,0.0971637485,0.018692133,0.1177830357,0.1177830357,0.0769610411,0.3254224004,0.1603426501,0,1,2,2,0,35692,0,COR,N,2016,L,2,0,0,80,CEG,24,2,0,5.4,U,WA,Purchased Used,1,N,0,1,7592,,2776,24,1534.18,1
4,0,36,5,N,0,0,1,SP,2,2,0,32,262,0,0,0,0,Y,853,725.625,0,1970,PC,,0.1994893604,0.4001600559,0.1865859556,0.1994893604,0.1006435258,0.0324352758,0.0106952891,2,1,0,54,Y,STD,V,6,3500,"",G,0,0,"10,001 to 20,000 kms",K2J,13,11.4,24.5,9.45,320,1,K2J0M9,Female,N,2,2,1,0.7368421053,270,101048.91,N,0,No,2000000,Married,0,0,0.7807017544,Y,Y,0,0.0289875369,0.1880522315,0.1880522315,0.0741079722,0.1053605157,0.0143887375,0.2231435513,0.1880522315,0.0741079722,0,1,3,3,0,53130,0,NEW,N,2016,L,2,0,1,12,CEG,18,2,0,8.5,U,WA,Purchased New,0,N,2,1,1426,,2740,18,73190.58,1
4,0,16,4,N,0,0,0,SV,0,0,0,31,,0,0,0,0,Y,864,753.871795,0,1881,PMSC,0,0,0.1784827805,0.3269027856,0.424883194,0.1670540847,0.0594234205,0,1,1,0,46,N,STD,V,6,3300,"",G,0,0,"10,001 to 20,000 kms",L1E,,,,,3800,1,L1E3B5,Female,N,0,0,1,0.925,180,108628.89,N,0,No,1000000,Married,0,0,0.3220338983,Y,Y,0,0.0273989742,0.209720531,0.0993724738,0.0555698512,0.193191229,0.0413852162,0.0413852162,0.2265276493,0.193191229,0,0,3,2,0,31346,0,COR,N,2014,L,0,0,0,66,DEG1,30,0,0,10.5,U,WA,Purchased Used,4,N,7,11,2662,,3030,30,23551.13,1
4,0,17,5,N,0,0,0,SV,2,1,0,33,,0,0,0,0,Y,767,733.039216,0,1960,PC,,0.0953101798,0.1786917887,0.2696635669,0.4238142468,0.0953101798,0.0755075525,0,1,2,0,61,N,STD,V,6,4000,"",G,0,0,"10,001 to 20,000 kms",L1K,,,,,3400,1,L1K2M2,Male,N,0,0,1,1,240,127153.42,N,0,No,1000000,Married,0,0,0.4838709677,Y,Y,0,0.0425596144,0.1335313926,0.1335313926,0.1335313926,0.1823215568,0,0.0425596144,0.3448404863,0.087011377,1,0,1,1,0,32325,0,COR,N,2016,L,2,0,0,66,DEG1,44,2,0,4.2,U,WA,Purchased Used,1,N,7,8,2662,,3078,44,1570.51,1
4,1,44,5,N,0,1,1,LP,2,5,0,32,232,0,0,0,0,Y,591,757.446809,0,2260,PMSC,0,0.2646925542,0.4289956055,0.0976384696,0.2348395911,0.0723206616,0,0.047628049,2,1,1,57,N,STD,L,6,3000,T,G,0,0,"0 to 10,000 Km",M2N,11.9,10.1,28,8,620,1,M2N4K4,Male,N,4,2,0,0.875,300,108655.47,N,1,No,1000000,Married,0,3,0.3404255319,Y,Y,1,0,0.3001045925,0.2513144283,0,0.2513144283,0,0.1177830357,0.2047944126,0,0,5,3,5,0,66045,0,COR,N,2014,L,2,0,1,72,CEG,13,2,0,3.7,U,WA,Leased New,0,Y,1,1,8989,,2934,13,192536.23,1
4,1,34,5,N,0,0,1,SP,2,2,0,29,242,0,0,0,0,Y,3000,760.705882,1,1712,PC,,0.0384662808,0.2090917979,0.1416505171,0.4439313889,0.1416505171,0.0784716154,0.0784716154,1,1,0,36,Y,STD,V,6,3200,"",G,0,0,"10,001 to 20,000 kms",M9W,12.3,10.5,27,8.3,680,1,M9W5K2,Male,Y,0,2,0,0.7777777778,271,173268.33,N,1,No,1000000,Married,1,0,0.3166666667,Y,Y,0,0,0.2295744416,0.0800427077,0.0259754864,0.0800427077,0.1082135846,0.0800427077,0.1978257433,0.2962658161,0,1,1,1,0,31495,0,COR,N,2018,M,2,0,1,59,CEG1,2,2,0,5.1,U,WA,Purchased Used,3,N,0,3,7187,,2700,2,133.99,1
,,17,,N,0,,,"",,,,31,,,0,0,0,Y,644,755.325,,,PMSC,0,0.0242889101,0.0821985447,0.3152861643,0.372556204,0.2006706955,0.1246710321,0.0167523694,,1,,46,N,"","",,,"","","",0,"0 to 10,000 Km",L0K,,,,,,1,L0K2C0,Male,N,,,0,0.8764822134,,86998.53,N,,No,2000000,Single,,,0.3377007608,Y,N,0,0.0186340795,0.1392620673,0.106215582,0.0651540952,0.0951563455,0.1079279112,0.0464467582,0.2494480392,0.2593687555,0,,1,1,1,,,NEW,N,2015,"",,0,0,85,"",29,,,8.6,R,P,Purchased New,0,N,0,0,70UN,,,29,62387.59,1
3,0,16,4,N,0,0,0,SW,0,0,0,301,193.5,0,0,0,0,"",842,744.39759,0,1225,PMSC,0,0,0,0.4091214193,0.4091214193,0.3661040342,0.0221411259,0,1,1,0,42,N,STD,L,4,1800,"",G,0,0,"0 to 10,000 Km",N5W,9.35,8.4,33.5,7.3,260,1,N5W4M5,Female,N,0,0,1,0.3032786885,126,43741.02,N,0,No,2000000,Single,0,0,0.4933333333,Y,Y,0,0.0425596144,0,0.0571584138,0.4054651081,0,0.1022788491,0,0.2876820725,0.2513144283,0,0,3,3,1,21347,0,COR,N,2014,M,1,0,0,52,D,26,1,0,13.9,U,P,Purchased Used,2,N,5,7,6668,,2600,26,24000,1
4,0,34,4,N,0,0,0,LP,0,0,0,32,347,0,0,0,0,Y,3000,744.557345,0,2099,PC,,0.0197374828,0.1700196859,0.3196759761,0.3845134956,0.1777716627,0.0673655318,0.0032626456,2,1,0,48,N,STD,L,6,4200,"",G,0,0,"20,001 to 30,000 kms",K6H,17.3,15.1,19,12.5,430,0,K6H5R6,Male,N,0,0,0,0.7924528302,270,64828.63,N,0,No,2000000,Single,0,0,0.368115942,N,N,0,0.0068259651,0.1152352636,0.2197479623,0.0851578083,0.0851578083,0.0487901642,0.0346055292,0.3460416876,0.1621188495,0,0,1,1,0,43156,0,NEW,N,2017,L,0,0,0,23,E,14,0,0,5.8,R,WA,Purchased Used,11,N,2,13,5730,,2870,14,16555.51,1
4,0,16,5,N,0,0,1,4D,2,1,0,301,226,0,0,1,0,Y,675,757.469328,1,1497,PC,,0.0376953973,0.0987623935,0.3225508981,0.3763941301,0.1888851059,0.0972591183,0.0149080831,1,1,0,42,N,STD,L,4,2400,"",G,0,0,"10,001 to 20,000 kms",K0K,11.3,9.7,29,7.6,160,1,K0K1S0,Male,N,2,0,1,0.8237095363,180,90364.78,N,1,No,1000000,Single,1,0,0.3300265722,Y,Y,0,0.0218999957,0.1327200336,0.1396376603,0.0798059933,0.1118525027,0.1059130673,0.0524901826,0.2028431925,0.230628883,0,1,1,2,1,25400,0,NEW,N,2017,M,2,0,0,89,CEG1,26,2,0,5.6,R,P,Purchased New,0,N,0,0,6378,,2685,26,1586.6,1
4,0,17,5,N,0,0,0,LP,2,1,0,28,,0,0,0,0,Y,770,759.606827,0,1956,PC,,0.0721176171,0.1667197623,0.2756474996,0.3034896256,0.2136105907,0.0683362726,0.0159113575,1,1,0,32,Y,STD,V,6,3500,"",G,0,0,"10,001 to 20,000 kms",N0B,,,,,3800,1,N0B1S0,Male,N,0,0,1,0.8594220349,235,127000.17,N,0,No,1000000,Married,0,0,0.324673612,Y,Y,0,0.0409723592,0.1456543248,0.110032365,0.0676406062,0.1624923969,0.1163463145,0.0542175859,0.1978680311,0.177461936,0,0,2,2,0,26245,0,COR,N,2016,L,2,0,0,38,CEG1,15,2,0,3.1,R,WA,Purchased Used,6,N,1,7,2830,,2890,15,1560.8,1
3,0,18,4,N,0,0,0,SP,0,0,0,28,357,1,0,2,0,Y,3000,736.583333,0,1545,PMSC,0,0.0769610411,0.2047944126,0.2513144283,0.3513978868,0.1177830357,0.1177830357,0,2,1,0,26,N,STD,L,6,4000,"",G,0,0,"10,001 to 20,000 kms",L9T,17.7,15.5,18,12.8,910,1,L9T3T2,Male,N,0,0,1,1,190,173371.88,N,0,No,1000000,Single,0,0,0.25,Y,Y,1,0,0.2682639866,0.1941560144,0,0.125163143,0,0.125163143,0.1941560144,0.1941560144,0,0,2,3,0,31350,0,COR,N,2015,S,0,0,0,69,FH,8,0,0,0,U,WA,Purchased Used,12,Y,0,12,7098,,2372,5,124141,1
4,0,20,5,N,0,0,0,SP,2,2,0,29,229,0,0,0,0,Y,703,754.766667,0,1470,PC,,0.087011377,0.1823215568,0.3646431136,0.2513144283,0.1177830357,0.087011377,0.028170877,1,1,0,36,N,STD,L,4,2400,"",G,0,0,"20,001 to 30,000 kms",L4G,11.4,9.95,28,8.2,430,1,L4G3S6,Female,N,0,2,0,0.7857142857,176,179378.18,N,0,No,2000000,Single,0,0,0.2926829268,N,N,0,0.0953101798,0.2578291093,0.0953101798,0.0953101798,0.1466034742,0,0.1466034742,0.0953101798,0.1466034742,0,2,1,1,0,28555,0,COR,N,2016,M,2,0,1,63,EG1,16,2,0,8.7,U,WA,Purchased New,0,N,5,4,0590,,2630,16,311983.08,1
4,0,17,4,N,0,0,0,SP,0,0,0,32,265,0,0,0,0,Y,785,742.102564,0,1575,PMSC,0,0.0224728559,0.1431008436,0.4744579796,0.2803019652,0.1957445771,0.0454623741,0,2,1,0,55,N,STD,V,6,3500,"",G,0,0,"10,001 to 20,000 kms",K8P,13.4,11.5,25,9.3,430,1,K8P4T4,Male,N,0,0,1,0.6842105263,248,106573.61,N,0,No,2000000,Married,0,0,0.56,Y,Y,0,0,0.2006706955,0.0953101798,0.062520357,0.0307716587,0.0307716587,0.0953101798,0.5520685823,0.0953101798,0,0,2,2,1,32569,0,NEW,N,2014,M,0,0,0,89,CE,38,0,0,9.1,R,WA,Purchased Used,6,N,1,7,7788,,2707,38,2000,1
4,0,17,5,N,0,0,0,4D,2,1,0,28,171.5,0,0,1,0,"",824,744.325581,0,1216,PMSC,0,0.1335313926,0.1625189295,0.1923718926,0.3930425881,0.1335313926,0.0779615415,0.025317808,1,1,0,26,N,STD,L,4,1800,"",G,0,0,"10,001 to 20,000 kms",L4W,8.35,7.45,38,6.3,520,0,L4W3T6,Male,N,0,0,0,1,148,91334.91,N,0,Yes,2000000,Single,0,0,0.1428571429,Y,Y,0,0,0.1431008436,0.1431008436,0,0.0689928715,0.0689928715,0.0689928715,0.4054651081,0.2231435513,0,0,1,1,0,25409,0,COR,N,2014,M,2,0,1,62,CEG1,9,2,0,0,U,WB,Purchased New,0,N,0,0,0528,,2700,9,15775.38,1
4,0,16,5,N,0,0,0,4D,2,0,0,27,192,0,0,0,0,Y,3000,761.26087,0,1134,PC,,0,0.1053605157,0.2876820725,0.5978370008,0.1625189295,0.0512932944,0,1,1,0,23,Y,STD,L,4,1600,"",G,0,0,"10,001 to 20,000 kms",L7G,9.2,8.35,34,7.35,320,1,L7G3N7,Female,N,0,0,0,0.5454545455,110,112492.9,N,0,No,2000000,Single,0,0,0.4166666667,Y,N,0,0,0.1431008436,0.1431008436,0.0689928715,0.1431008436,0.2231435513,0.0689928715,0.2231435513,0.0689928715,0,0,1,1,0,18629,0,COR,N,2016,M,0,0,0,69,C,7,0,0,6.7,U,WA,Purchased Used,8,N,1,9,0532,,2500,7,75589.54,1
4,0,19,4,N,0,0,0,2D,0,0,0,32,241.5,0,0,0,0,Y,869,,0,1247,PMSC,0,0.0953101798,0.2006706955,0.0953101798,0.3184537311,0.2006706955,0.2006706955,0,1,1,0,54,N,STD,L,4,2400,"",G,0,0,"10,001 to 20,000 kms",M1E,12.3,10.5,27,8.3,320,0,M1E2G4,Male,N,0,0,1,0.6666666667,150,74166.41,N,0,No,1000000,Married,0,0,0.25,Y,N,0,0,0.4054651081,0,0.1823215568,0,0.1823215568,0,0.1823215568,0.1823215568,0,0,1,1,1,21951,0,COR,N,2015,M,0,0,0,64,DE,35,0,0,16.7,U,WA,Purchased Used,14,N,1,15,5586,,2644,35,24765.17,1
4,0,25,5,N,0,0,1,4D,2,2,0,28,181,0,0,0,0,U,3000,747.423077,1,1418,PC,,0.0512932944,0.2357223335,0.1508228897,0.2744368457,0.3147107448,0.0618754037,0.0304592075,1,1,0,26,N,STD,L,4,1500,T,G,0,0,"0 to 10,000 Km",L5N,8.8,7.8,36,6.5,270,1,L5N6P1,Male,N,0,2,0,1,160,166798.18,N,3,Yes,1000000,Single,1,0,0.1441441441,N,N,1,0.0322608622,0.3364722366,0.0655972825,0.0655972825,0.0487901642,0.1000834586,0.0487901642,0.2719337155,0.1358015412,0,4,1,1,0,27872,2,COR,N,2019,L,2,0,0,61,CEG1,1,2,0,4.8,U,WA,Purchased Used,1,N,0,0,5398,,2829,1,25000,1
4,0,16,5,N,0,0,0,4D,2,0,0,28,196.5,0,0,0,0,Y,742,731.011834,0,1319,PC,,0.1841513835,0.2245156073,0.1182401785,0.3538062498,0.1775796183,0.0315717959,0.0278053131,1,1,0,28,Y,STD,L,4,2000,"",G,0,0,"20,001 to 30,000 kms",K2B,9.5,8.55,33,7.35,360,0,K2B7T2,Male,N,0,0,0,0.0104166667,140,61080.38,N,0,No,2000000,Single,0,0,0.4352,N,N,0,0.0312525435,0.1761865682,0.1226023221,0.0996786822,0.0662493855,0.0077220461,0.1792493578,0.3349349573,0.0800427077,0,0,1,1,0,20053,0,NEW,N,2018,M,0,0,1,12,EG1,12,0,0,11.3,U,WB,Purchased Used,3,N,5,8,1437,,2685,12,1553.7,1
4,0,16,5,N,0,0,0,SP,0,0,0,34,259,0,0,0,0,Y,857,756.157573,0,1499,PC,,0.0413991475,0.0932351828,0.3208676214,0.3352859969,0.2124443162,0.1085527689,0.0169580124,2,1,0,79,N,STD,L,4,2400,"",G,0,0,"10,001 to 20,000 kms",N0H,12.3,11.25,25.5,10,520,0,N0H1G0,Male,N,0,0,0,0.8994023904,160,89315.63,N,0,No,1000000,Married,0,0,0.253869969,Y,N,0,0.0155041865,0.1112256351,0.1031138286,0.0844383191,0.1148521123,0.1121310222,0.0464043485,0.294452579,0.2050888984,0,0,1,1,1,34668,0,NEW,Y,2018,M,0,0,1,85,DEG1,63,0,0,6,R,P,Purchased Used,10,N,4,14,0271,,2622,63,1523.08,1
4,0,16,2,N,0,0,0,SV,0,0,0,32,,0,0,0,0,Y,733,763.57377,0,1950,PC,,0.0689928715,0.087011377,0.3807724955,0.3331444465,0.1240526487,0.1240526487,0.0168071183,2,2,0,51,N,STD,V,6,4300,"",G,0,0,"20,001 to 30,000 kms",N7S,,,,,4400,0,N7S2S3,Female,N,0,0,1,0.7575757576,190,99988.02,N,0,No,1000000,Married,0,0,0.2835820896,Y,Y,0,0,0.0500104206,0.1300531282,0.1582240052,0.1026541541,0.075985907,0.075985907,0.312374685,0.1872115421,1,0,2,3,0,26188,0,NEW,N,2017,L,0,0,1,36,"",35,0,0,28.6,U,WA,Purchased Used,5,N,16,21,5598,,2820,35,76548,1
4,0,22,5,N,0,0,0,4D,2,0,0,28,183,0,0,0,0,Y,806,737.24,0,1140,PC,,0.0266682471,0.1718502569,0.0822380982,0.3417492937,0.5020919438,0.0266682471,0.0266682471,1,1,0,25,Y,STD,L,4,1600,"",G,0,0,"10,001 to 20,000 kms",L3R,8.85,7.85,36,6.55,270,1,L3R7B1,Male,N,0,1,0,0.8888888889,138,61323.12,N,0,No,1000000,Single,0,0,0.2820512821,Y,Y,0,0.0512932944,0.1625189295,0.1053605157,0,0.0512932944,0.1625189295,0,0.5108256238,0.1053605157,0,0,1,1,0,20894,0,COR,N,2018,M,2,0,1,73,EG1,3,2,0,10,U,WA,Purchased New,0,N,0,0,0532,,2570,3,1578.88,1
3,0,29,5,N,0,0,0,4D,0,0,0,34,250.5,0,0,0,0,Y,809,751.554822,0,1611,PC,,0.0263813481,0.0761322643,0.2354791818,0.3484752289,0.3406264551,0.0995913227,0.0132317452,1,1,0,89,N,STD,V,6,3500,"",G,0,0,"10,001 to 20,000 kms",N0G,12.9,10.9,26,8.45,380,1,N0G2P0,Male,N,0,0,0,0.7647440052,211,92472.49,N,0,No,1000000,Single,0,0,0.2746447602,N,N,0,0.0208222552,0.0983496388,0.0799178248,0.0463951327,0.1422941829,0.2088217218,0.0374089421,0.2115956487,0.242150317,0,0,1,1,0,26745,0,COR,Y,2017,L,0,0,0,38,EG1,60,1,0,4.4,R,F,Purchased New,0,N,9,9,5477,,2807,60,1553.05,1
4,0,16,5,N,1,0,0,LP,2,0,0,32,367,0,0,0,0,"",3000,763.112676,0,2132,PC,,0.0312525435,0.1139442593,0.2623642645,0.4131871542,0.2425616372,0.0635134057,0.0155041865,2,1,0,55,N,STD,L,5,3700,"",G,0,0,"10,001 to 20,000 kms",K7A,17.95,15.95,17.5,13.4,310,1,K7A4R6,Female,N,0,0,0,0.9285714286,242,90983.44,N,0,No,1000000,Married,0,0,0.4054054054,N,N,1,0,0.1541506798,0.1133286853,0.0363676442,0.1133286853,0,0.0363676442,0.3364722366,0.3364722366,0,0,1,1,0,43455,0,NEW,N,2019,L,2,0,0,91,CEG1,39,2,0,9.7,R,WA,Purchased Used,2,N,8,10,1506,,2842,2,1212000,1
4,0,39,5,N,0,0,0,SV,0,0,0,301,290,0,0,0,0,Y,585,736.353659,0,1980,PC,,0.047628049,0.1105418744,0.2348395911,0.4653632497,0.1916674192,0.0598981416,0.0355066885,1,1,0,41,N,STD,V,6,3500,"",G,0,0,"10,001 to 20,000 kms",L6S,14.7,12.6,22,10.1,110,0,L6S1R8,Female,Y,0,0,0,0.8181818182,240,95470.9,N,0,Yes,1000000,Married,0,0,0.27,Y,Y,0,0,0.1900436029,0.0594234205,0.0392207132,0.0392207132,0.1445812288,0.0194180859,0.2876820725,0.3403258059,0,0,2,3,0,39483,0,COR,N,2018,L,0,0,1,71,CEG1,2,0,0,3.7,U,P,Purchased New,0,N,16,15,0914,,3000,2,104607.9,1
4,0,17,5,N,0,0,0,4D,2,0,0,28,217.33,0,0,0,0,Y,565,762.089095,0,1335,PMSC,0,0.039078278,0.105793975,0.252308163,0.3705550775,0.2328565015,0.1071143562,0.0195211678,1,1,0,30,Y,STD,L,4,2000,"",G,0,0,"10,001 to 20,000 kms",K0C,10.77,9.43,30.33,7.8,270,1,K0C1A0,Male,N,0,0,1,0.7626350645,148,73554.2,N,0,No,2000000,Single,0,0,0.3014368695,Y,Y,1,0.0163965527,0.143969254,0.1276221878,0.0672637713,0.1283766202,0.1171194656,0.0406422342,0.2113481409,0.2274675228,0,0,1,1,0,22048,0,NEW,N,2016,M,2,0,0,23,CEG,13,2,0,7.3,R,WA,Purchased Used,0,N,3,3,7927,,2635,13,106005.99,1
4,1,16,5,N,0,0,1,4D,2,1,0,28,223,0,0,0,0,Y,796,,1,1563,PC,,0.1177830357,0.3184537311,0.1177830357,0.2643865098,0.2130932155,0.0412429585,0.0412429585,1,1,0,29,N,STD,V,6,2500,"",G,0,0,"20,001 to 30,000 kms",L6E,11.2,9.7,29,7.8,160,1,L6E0J8,Female,N,2,0,0,0.9189189189,204,134736.27,N,1,Yes,1000000,Single,3,0,0.5798319328,Y,N,0,0.045809536,0.2157085728,0.0938187552,0.061557893,0.1103480572,0.0938187552,0.1442496088,0.2534489008,0.061557893,0,1,1,1,0,39165,0,COR,N,2017,L,2,0,1,74,CEG,13,2,0,4.3,U,WA,Purchased Used,3,N,0,3,1450,,2730,13,54751,1
4,0,21,5,N,0,0,0,4D,2,0,0,31,166,0,0,0,0,Y,741,,0,1319,PC,,0,0.2513144283,0.1177830357,0.5877866649,0.1177830357,0.1177830357,0,1,1,0,43,N,STD,L,4,2000,"",G,0,0,"0 to 10,000 Km",L2R,8.4,7.2,39,5.8,260,1,L2R1P2,Female,N,0,0,0,0.6,160,53666.77,N,0,No,2000000,Married,0,0,0.4545454545,Y,N,0,0,0.1541506798,0.1541506798,0,0.1541506798,0,0,0.3364722366,0.3364722366,0,0,1,1,1,20684,2,COR,N,2018,M,2,0,1,33,CEG1,22,2,0,14.3,U,WA,Purchased New,0,N,4,4,8983,,2649,22,1608.78,1
4,0,30,5,N,0,0,0,SP,2,0,0,32,237,0,0,0,0,Y,714,792.06383,0,1613,PC,,0.0594234205,0.1445812288,0.4547361571,0.3677247801,0.0800427077,0.0594234205,0,2,1,0,56,N,STD,L,4,2400,"",G,0,0,"10,001 to 20,000 kms",K2L,11.6,10.3,27,8.7,430,1,K2L2E5,Female,N,0,0,0,0.9523809524,166,110486.39,N,0,No,2000000,Single,0,0,0.2586206897,Y,N,0,0.0307716587,0.2384110234,0.1643030513,0.0307716587,0.1643030513,0,0.062520357,0.2776317366,0.1292117315,0,0,1,1,1,39644,0,NEW,N,2016,M,2,0,0,12,EG1,26,2,0,2.9,U,P,Purchased New,0,N,9,9,0271,,2620,26,1522.8,1
4,0,19,5,N,1,0,0,SV,2,1,0,32,,0,0,1,0,Y,597,,0,1960,PC,,0.0800427077,0.1670540847,0.2623642645,0.3677247801,0.2623642645,0,0,1,1,0,50,N,STD,V,6,4000,"",G,0,0,"20,001 to 30,000 kms",L9V,,,,,3400,0,L9V1G9,Female,N,0,0,0,1,251,125405.7,N,0,No,1000000,Married,0,0,0.2857142857,Y,Y,0,0.0953101798,0.0953101798,0.0953101798,0,0.2006706955,0.0953101798,0.0953101798,0.0953101798,0.3184537311,0,0,2,2,0,34225,0,NEW,N,2017,L,2,0,0,85,DEG1,31,2,0,0,R,WB,Purchased Used,6,N,1,7,2662,,3078,0,53.05,1
4,0,38,5,N,0,0,0,4D,0,0,0,32,215.5,0,0,2,0,Y,786,767.464286,0,1384,PMSC,0,0.1488456276,0.2806149052,0.1738469298,0.2806149052,0.1865859556,0.0324352758,0.0106952891,1,1,0,57,N,STD,L,4,2400,"",G,0,0,"10,001 to 20,000 kms",L6E,10.75,9.35,30.5,7.55,270,1,L6E1L9,Male,N,0,0,1,0.9722222222,166,125168.51,N,0,Yes,1000000,Single,0,0,0.2909090909,Y,N,0,0.0168071183,0.1823215568,0.1625189295,0.0689928715,0.087011377,0.0512932944,0.1625189295,0.2876820725,0.0689928715,0,0,1,1,0,28783,0,COR,N,2016,L,0,0,1,74,EG1,19,0,0,3.3,U,WA,Purchased New,0,N,10,10,0225,,2740,19,932162.21,1
2,0,24,4,N,0,0,0,1P,0,0,0,30,,0,0,0,0,"",649,764.565374,0,2140,PMSC,0,0.0493694317,0.1137604711,0.3133666659,0.3398208219,0.1969048724,0.0973786509,0.0157859616,2,1,0,38,N,STD,V,8,5200,"",G,0,0,"10,001 to 20,000 kms",K0K,,,,,4600,1,K0K2T0,Female,N,0,0,0,0.7384115737,238,81779.08,N,0,No,1000000,Married,0,0,0.3167190902,N,N,0,0.0350706341,0.119195849,0.1205017584,0.080163383,0.1346490581,0.0975716403,0.0359708592,0.2779793209,0.1811059623,0,0,1,1,0,29754,0,NEW,N,2014,L,0,0,0,89,D,14,0,0,4.9,R,WA,Purchased Used,12,N,1,13,2736,,3429,14,153119.15,1
